date,hours,detections
2024-12-31,29.41800846883469,645.0
2025-01-01,52.65881873306233,1197.0
2025-01-02,37.107631775067745,901.0
2025-01-03,33.623148577235774,736.0
2025-01-04,47.72321100948509,1093.0
2025-01-05,51.26704735772358,1344.0
2025-01-06,55.88858448509485,1423.0
2025-01-07,17.325023644986448,392.0
2025-01-08,43.819654640921414,1137.0
2025-01-09,30.37989407181572,821.0
2025-01-10,32.231173238482384,889.0
2025-01-11,31.306301388888894,815.0
2025-01-12,47.35176592140921,1274.0
2025-01-13,39.82583174119241,1176.0
2025-01-14,44.62491653116531,1089.0
2025-01-15,50.95896558265583,1603.0
2025-01-16,59.86550487804878,1833.0
2025-01-17,64.05272974254743,2047.0
2025-01-18,65.29352733739837,1799.0
2025-01-19,105.14351290650407,3852.0
2025-01-20,56.80851856368564,1885.0
2025-01-21,24.350817344173443,610.0
2025-01-22,42.170060433604334,1343.0
2025-01-23,52.2928589092141,1626.0
2025-01-24,55.84775931571816,1823.0
2025-01-25,76.07902313685636,2187.0
2025-01-26,203.28840704607046,6751.0
2025-01-27,98.15741995257453,3720.0
2025-01-28,65.79858306233062,2293.0
2025-01-29,49.61987428861789,1442.0
2025-01-30,55.51829776422764,1672.0
2025-01-31,100.91849000677507,3825.0
2025-02-01,139.62026253387535,5326.0
2025-02-02,83.87856964769648,2976.0
2025-02-03,46.372706029810296,1461.0
2025-02-04,44.81409183604335,1480.0
2025-02-05,29.239271578590788,886.0
2025-02-06,114.52284034552846,4760.0
2025-02-07,89.78456178861788,3317.0
2025-02-08,120.8954316395664,4890.0
2025-02-09,135.28095325203253,4934.0
2025-02-10,118.6107557588076,4736.0
2025-02-11,91.75921016260162,3374.0
2025-02-12,97.03120274390244,3537.0
2025-02-13,83.05010640243903,2953.0
2025-02-14,66.33317662601625,2321.0
2025-02-15,88.30213624661246,3021.0
2025-02-16,110.63274549457995,4249.0
2025-02-17,87.78300240514905,3355.0
2025-02-18,80.47585023712737,2902.0
2025-02-19,128.20401039972901,5242.0
2025-02-20,117.9680824186992,4813.0
2025-02-21,67.01517449186991,2447.0
2025-02-22,144.2584456300813,5997.0
2025-02-23,222.06094352981032,9684.0
2025-02-24,142.58054559620595,5653.0
2025-02-25,141.6987306910569,5786.0
2025-02-26,138.01850826558265,5518.0
2025-02-27,179.6150576219512,7161.0
2025-02-28,240.62040199864498,10067.0
2025-03-01,261.77361500677506,11029.0
2025-03-02,231.19976128048782,9618.0
2025-03-03,177.88853858401083,7185.0
2025-03-04,172.29604769647693,6213.0
2025-03-05,170.13235301490514,6609.0
2025-03-06,230.70683573848243,9285.0
2025-03-07,351.49199901761517,15156.0
2025-03-08,450.71625348915995,19672.0
2025-03-09,530.6831534891598,23187.0
2025-03-10,240.37963346883467,9801.0
2025-03-11,152.1350424796748,5614.0
2025-03-12,182.12444478319784,6524.0
2025-03-13,154.59484007452576,5963.0
2025-03-14,169.25534918699188,6308.0
2025-03-15,190.72347835365855,7134.0
2025-03-16,316.4540014905149,12467.0
2025-03-17,175.0987764566396,6747.0
2025-03-18,316.9153204607046,12662.0
2025-03-19,245.76230044037942,6801.0
2025-03-20,345.4450090785908,11705.0
2025-03-21,491.0955757113821,15796.0
2025-03-22,605.9191666666667,20654.0
2025-03-23,914.5352495934959,31691.0
2025-03-24,391.59313235094857,12250.0
2025-03-25,446.21384681571817,14910.0
2025-03-26,587.515024898374,21133.0
2025-03-27,481.5038863821138,20205.0
2025-03-28,510.4414318089431,21339.0
2025-03-29,1248.216237703252,56907.0
2025-03-30,1645.2743709349593,82898.0
2025-03-31,1048.1802409552845,52795.0
2025-04-01,1036.3889864498644,49541.0
2025-04-02,1052.0223150745257,51507.0
2025-04-03,1010.009581605691,50834.0
2025-04-04,467.2468808604336,18878.0
2025-04-05,542.9476134146341,20509.0
2025-04-06,857.7127537262874,38617.0
2025-04-07,658.9419502710027,27773.0
2025-04-08,755.4208853997288,34625.0
2025-04-09,258.9410567411924,9559.0
2025-04-10,419.3664380758808,18001.0
2025-04-11,372.67343878726285,14146.0
2025-04-12,761.4652866869918,32710.0
2025-04-13,1691.2215466463413,86535.0
2025-04-14,1226.8329247289973,65632.0
2025-04-15,1831.9864250338753,100376.0
2025-04-16,1967.257326321138,110195.0
2025-04-17,2070.487212601626,113757.0
2025-04-18,2767.838765074526,151870.0
2025-04-19,2163.7528225271003,115756.0
2025-04-20,1495.524851117886,72723.0
2025-04-21,1855.8812343834688,94449.0
2025-04-22,1200.2445810298102,61214.0
2025-04-23,1062.0159699525746,52929.0
2025-04-24,1101.9406983401084,51155.0
2025-04-25,937.3629724254743,42604.0
2025-04-26,958.8009493563685,40952.0
2025-04-27,1245.0128404810298,58281.0
2025-04-28,1269.0201785230352,65906.0
2025-04-29,1010.2875976287262,48219.0
2025-04-30,1202.2777608739839,57679.0
2025-05-01,1899.124373001355,97821.0
2025-05-02,898.0324165650406,42162.0
2025-05-03,1765.9836144647697,84510.0
2025-05-04,1547.4671511517615,77670.0
2025-05-05,827.0120506097561,35566.0
2025-05-06,628.1077031165312,27508.0
2025-05-07,700.1535852303523,29981.0
2025-05-08,963.7841005758808,45077.0
2025-05-09,1373.5922002710026,70375.0
2025-05-10,2030.1777764905148,111598.0
2025-05-11,2271.0812413617887,127565.0
2025-05-12,1770.9310469512193,99489.0
2025-05-13,1572.780915819783,94132.0
2025-05-14,839.0836371612468,42429.0
2025-05-15,1251.8291407520323,68814.0
2025-05-16,1974.8715101287264,116972.0
2025-05-17,2283.250775067751,142514.0
2025-05-18,2194.5581259146343,137012.0
2025-05-19,1726.9586479336042,107024.0
2025-05-20,1032.5565254403793,58718.0
2025-05-21,1033.0326248306235,57948.0
2025-05-22,1085.8240658875338,62237.0
2025-05-23,1044.6589565718157,57371.0
2025-05-24,2075.823067208672,127440.0
2025-05-25,1807.461805115176,109816.0
2025-05-26,1491.9026117886178,85980.0
2025-05-27,1420.1839799457994,78657.0
2025-05-28,1352.4333178184281,74152.0
2025-05-29,2061.8819428523034,127063.0
2025-05-30,1726.0213996951218,102332.0
2025-05-31,1178.1651155826557,60322.0
2025-06-01,1759.203235094851,96318.0
2025-06-02,972.5253075542006,51836.0
2025-06-03,1469.9306521680217,82453.0
2025-06-04,1354.7668879742548,73369.0
2025-06-05,952.8457294715447,51776.0
2025-06-06,1434.0214614498643,77988.0
2025-06-07,934.2402757791327,43662.0
2025-06-08,1448.8574068428186,79334.0
2025-06-09,1018.8862558265582,52711.0
2025-06-10,1182.0930725271,61203.0
2025-06-11,774.9526366531165,39750.0
2025-06-12,875.4674579268293,42023.0
2025-06-13,1158.0607602303523,55511.0
2025-06-14,1583.1952138211384,83910.0
2025-06-15,1587.8020970528457,82942.0
2025-06-16,1051.5131364498645,53302.0
2025-06-17,776.4420774728998,34417.0
2025-06-18,703.8735781504065,32517.0
2025-06-19,630.3312879742548,25907.0
2025-06-20,1371.7630129065042,62671.0
2025-06-21,984.0485310975611,47191.0
2025-06-22,1508.432799017615,71718.0
2025-06-23,638.1320029132792,26927.0
2025-06-24,451.6424068089431,18907.0
2025-06-25,602.4381966463415,24107.0
2025-06-26,900.403879403794,39562.0
2025-06-27,928.0001474593496,41720.0
2025-06-28,1030.0843044715448,46990.0
2025-06-29,529.9775942073171,19236.0
2025-06-30,661.8594361788618,23194.0
2025-07-01,885.4549930216803,33733.0
2025-07-02,955.8839935298103,41096.0
2025-07-03,538.0819213414634,20976.0
2025-07-04,319.1557141260162,9153.0
2025-07-05,797.9813571476965,31419.0
2025-07-06,611.4243922086721,22338.0
2025-07-07,599.7891036246613,21280.0
2025-07-08,473.74438878726284,14338.0
2025-07-09,724.6754700203252,24238.0
2025-07-10,623.9524394647697,19188.0
2025-07-11,529.1732174457995,14317.0
2025-07-12,845.3977353658538,26226.0
2025-07-13,930.3144069105691,31879.0
2025-07-14,689.66038699187,23087.0
2025-07-15,714.1823301829269,22493.0
2025-07-16,670.4940308943089,19544.0
2025-07-17,632.5728126693766,17691.0
2025-07-18,663.6911353319783,17839.0
2025-07-19,705.1600305894308,18950.0
2025-07-20,690.9733797764227,18874.0
2025-07-21,626.067648306233,15823.0
2025-07-22,621.0097737466125,15803.0
2025-07-23,621.7365544376693,15179.0
2025-07-24,610.6725688685638,14829.0
2025-07-25,583.0508243563686,13283.0
2025-07-26,604.2872366192412,14312.0
2025-07-27,585.5523049119241,14230.0
2025-07-28,473.32994830623306,10174.0
2025-07-29,339.2286992208672,6462.0
2025-07-30,461.2303100271003,9724.0
2025-07-31,470.2779595867209,11084.0
2025-08-01,377.1916966802168,8063.0
2025-08-02,375.6507793360433,7263.0
2025-08-03,476.89745335365853,10342.0
2025-08-04,320.3751256775068,5976.0
2025-08-05,264.5481048102981,4706.0
2025-08-06,180.68676978319783,2599.0
2025-08-07,255.67631073848239,4474.0
2025-08-08,345.7721245596206,6837.0
2025-08-09,454.3959243902439,8431.0
2025-08-10,447.0193483401084,9395.0
2025-08-11,304.47270904471543,5068.0
2025-08-12,303.49576588753393,5902.0
2025-08-13,330.357522798103,6247.0
2025-08-14,385.29748265582657,7333.0
2025-08-15,269.7228362804878,4492.0
2025-08-16,188.8067480691057,2809.0
2025-08-17,322.2513440379403,5405.0
2025-08-18,281.0024895663957,4631.0
2025-08-19,207.57316592140918,2993.0
2025-08-20,205.31177920054202,3078.0
2025-08-21,226.7778384485095,4043.0
2025-08-22,293.60360294715446,5647.0
2025-08-23,342.0959786585366,6704.0
2025-08-24,316.40902086720865,6500.0
2025-08-25,187.81972161246617,3050.0
2025-08-26,234.9340474593496,4183.0
2025-08-27,182.35887916666667,2974.0
2025-08-28,298.5128454268293,5660.0
2025-08-29,252.30284810298102,5005.0
2025-08-30,222.27372520325204,4088.0
2025-08-31,315.54943993902435,6516.0
2025-09-01,326.1535339430894,6679.0
2025-09-02,290.6546120257453,5749.0
2025-09-03,175.73255115176153,2900.0
2025-09-04,321.072589600271,6472.0
2025-09-05,379.71563211382113,7867.0
2025-09-06,487.16207228997297,10985.0
2025-09-07,450.02397025745256,10548.0
2025-09-08,343.62648092818426,7399.0
2025-09-09,339.20854898373983,7355.0
2025-09-10,313.9785113482385,6897.0
2025-09-11,203.76863411246612,3703.0
2025-09-12,138.1200688685637,2169.0
2025-09-13,335.5573306233062,7559.0
2025-09-14,265.7186224254742,6271.0
2025-09-15,108.13990582655826,1766.0
2025-09-16,138.03356961382113,2584.0
2025-09-17,145.27416846205963,2946.0
2025-09-18,220.9449484078591,5229.0
2025-09-19,296.4258605691057,7135.0
2025-09-20,220.85811717479675,4021.0
2025-09-21,245.1893105691057,5204.0
2025-09-22,97.72063573848237,1178.0
2025-09-23,112.91549766260162,2167.0
2025-09-24,145.25703712737126,2596.0
2025-09-25,203.6297941395664,4254.0
2025-09-26,241.18256663279135,5449.0
2025-09-27,375.38058604336044,9434.0
2025-09-28,379.4883716802168,9636.0
2025-09-29,173.437883401084,3542.0
